-23.2	-14.8	1.5	-0.684413	-0.684413	-98.9223	0	
-23.2	-12.4	1.5	-0.223004	-0.223004	-95.3053	0	
-23.2	-10	1.5	10.1583	10.1583	-97.8108	0	
-23.2	-7.6	1.5	-3.25167	-3.25167	-94.9765	0	
-23.2	-5.2	1.5	-6.21525	-6.21525	-95.1732	0	
-23.2	-2.8	1.5	-1.12342	-1.12342	-91.7145	0	
-23.2	-0.4	1.5	2.11051	2.11051	-94.2428	0	
-23.2	2	1.5	0.949012	0.949012	-94.89	0	
-23.2	4.4	1.5	17.9493	17.9493	-95.4488	0	
-23.2	6.8	1.5	-0.911078	-0.911078	-97.7095	0	
-23.2	9.2	1.5	2.90022	2.90022	-95.5747	0	
-23.2	11.6	1.5	-0.711856	-0.711856	-95.3461	0	
-23.2	14	1.5	-1.74316	-1.74316	-98.542	0	
-23.2	16.4	1.5	-2.14302	-2.14302	-97.4216	0	
-23.2	18.8	1.5	2.46293	2.46293	-92.9774	0	
-23.2	21.2	1.5	2.25303	2.25303	-97.6949	0	
-23.2	23.6	1.5	-0.237996	-0.237996	-89.8877	0	
-23.2	26	1.5	-6.78998	-6.78998	-92.4206	0	
-23.2	28.4	1.5	10.4356	10.4356	-100.15	0	
-23.2	30.8	1.5	8.11959	8.11959	-103.843	0	
-23.2	33.2	1.5	-7.94692	-7.94692	-101.706	0	
-23.2	35.6	1.5	5.62488	5.62488	-90.5341	0	
-23.2	38	1.5	4.59028	4.59028	-111.918	0	
-23.2	40.4	1.5	-5.66201	-5.66201	-108.545	0	
-23.2	42.8	1.5	-9.91257	-9.91257	-103.925	0	
-23.2	45.2	1.5	-9.43615	-9.43615	-102.689	0	
-23.2	47.6	1.5	-2.98795	-2.98795	-104.924	0	
-23.2	50	1.5	-10.1878	-10.1878	-109.187	0	
-20.8	-70	1.5	-8.1266	-8.1266	-98.6334	0	
-20.8	-67.6	1.5	0.0446376	0.0446376	-111.882	0	
-20.8	-65.2	1.5	-2.27908	-2.27908	-108.507	0	
-20.8	-62.8	1.5	-12.7567	-12.7567	-112.516	0	
-20.8	-60.4	1.5	-15.9337	-15.9337	-104.224	0	
-20.8	-58	1.5	-17.9034	-17.9034	-110.376	0	
-20.8	-55.6	1.5	-14.3948	-14.3948	-103.823	0	
-20.8	-53.2	1.5	-15.5507	-15.5507	-111.573	0	
-20.8	-50.8	1.5	-5.45923	-5.45923	-103.713	0	
-20.8	-48.4	1.5	-8.86647	-8.86647	-109.17	0	
-20.8	-46	1.5	-11.1523	-11.1523	-94.6875	0	
-20.8	-43.6	1.5	-8.35015	-8.35015	-86.4206	0	
-20.8	-41.2	1.5	-11.2084	-11.2084	-104.67	0	
-20.8	-38.8	1.5	3.44471	3.44471	-100.209	0	
-20.8	-36.4	1.5	-7.71027	-7.71027	-104.587	0	
-20.8	-34	1.5	-8.43608	-8.43608	-106.388	0	
-20.8	-31.6	1.5	6.57245	6.57245	-104.332	0	
-20.8	-29.2	1.5	-5.65059	-5.65059	-100.665	0	
-20.8	-26.8	1.5	1.5448	1.5448	-90.8437	0	
-20.8	-24.4	1.5	-3.11932	-3.11932	-99.0963	0	
-20.8	-22	1.5	-2.95892	-2.95892	-100.204	0	
